csp_endian.mut.73.1_1_2.SDL.csp_ntoh64|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_sfp.mut.97.1_1_3.SDL.csp_sfp_send_own_memcpy|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_sha1.mut.133.1_1_4.SDL.csp_sha1_init|./lib/libcsp/src/crypto;1;1;1;1;1;1;1;1;1;1
csp_crc32.mut.82.1_1_2.SDL.csp_crc32_append|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_crc32.mut.75.1_1_4.SDL.csp_crc32_memory|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_init.mut.76.1_1_2.SDL.csp_init|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_io.mut.82.1_1_2.SDL.csp_socket|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_io.mut.103.1_1_2.SDL.csp_socket|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_io.mut.298.1_1_2.SDL.csp_transaction_persistent|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
pthread_queue.mut.161.1_1_2.SDL.pthread_queue_enqueue|./lib/libcsp/src/arch/posix;1;1;1;1;1;1;1;1;1;1
pthread_queue.mut.117.1_1_2.SDL.wait_slot_available|./lib/libcsp/src/arch/posix;1;1;1;1;1;1;1;1;1;1
csp_semaphore.mut.150.1_1_2.SDL.csp_bin_sem_post|./lib/libcsp/src/arch/posix;1;1;1;1;1;1;1;1;1;1
csp_conn.mut.189.1_1_2.SDL.csp_conn_find|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
service_handler.mut.75.1_1_5.SDL.uptime|./src;0;0;0;0;0;0;0;0;0;0
commands.mut.434.1_1_5.SDL.cmd_cmp_poke|./src;0;0;0;0;0;0;0;0;0;0
csp_sfp.mut.146.1_1_3.SDL.csp_sfp_recv_fp|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_conn.mut.287.1_1_5.SDL.csp_close|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_io.mut.118.1_1_2.SDL.csp_accept|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_io.mut.294.1_1_2.SDL.csp_transaction_persistent|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_io.mut.281.1_1_2.SDL.csp_send|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_services.mut.143.1_1_2.SDL.csp_ps|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_sha1.mut.100.1_1_5.SDL.csp_sha1_compress|./lib/libcsp/src/crypto;1;1;1;1;1;1;1;1;1;1
csp_sha1.mut.86.1_1_2.SDL.csp_sha1_compress|./lib/libcsp/src/crypto;1;1;1;1;1;1;1;1;1;1
csp_xtea.mut.131.1_1_2.SDL.csp_xtea_encrypt_packet|./lib/libcsp/src/crypto;0;0;0;0;0;0;0;0;0;0
csp_hmac.mut.100.1_1_2.SDL.csp_hmac_done|./lib/libcsp/src/crypto;0;0;0;0;0;0;0;0;0;0
csp_hmac.mut.55.1_1_3.SDL.csp_hmac_init|./lib/libcsp/src/crypto;1;1;1;1;1;1;1;1;1;1
csp_buffer.mut.56.1_1_2.SDL.csp_buffer_init|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
commands.mut.380.1_1_5.SDL.cmd_cmp_ifc|./src;0;0;0;0;0;0;0;0;0;0
router.mut.55.1_1_5.SDL.gs_csp_router_task_stop_with_timeout|./src;0;0;0;0;0;0;0;0;0;0
service_handler.mut.51.1_1_5.SDL.memfree|./src;1;1;1;1;1;1;1;1;1;1
router.mut.41.1_1_9.SDL.gs_csp_router_task_stop_with_timeout|./src;1;1;1;1;1;1;1;1;1;1
csp_buffer.mut.83.1_1_3.SDL.csp_buffer_free_resources|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_port.mut.39.1_1_2.SDL.csp_port_get_socket|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_xtea.mut.166.1_1_9.SDL.csp_xtea_decrypt_packet|./lib/libcsp/src/crypto;1;1;1;1;1;1;1;1;1;1
csp_semaphore.mut.128.1_1_2.SDL.csp_bin_sem_wait|./lib/libcsp/src/arch/posix;1;1;1;1;1;1;1;1;1;1
csp_semaphore.mut.110.1_1_3.SDL.csp_bin_sem_wait|./lib/libcsp/src/arch/posix;1;1;1;1;1;1;1;1;1;1
pthread_queue.mut.102.1_1_2.SDL.pthread_queue_delete|./lib/libcsp/src/arch/posix;0;0;0;0;0;0;0;0;0;0
csp_service_handler.mut.305.1_1_4.SDL.csp_service_handler|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_service_handler.mut.61.1_1_2.SDL.do_cmp_ident|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_init.mut.86.1_1_2.SDL.csp_free_resources|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_services.mut.133.1_1_2.SDL.csp_ps|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_conn.mut.111.1_1_2.SDL.csp_conn_init|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_rtable.mut.140.1_1_5.SDL.csp_rtable_save_route|./lib/libcsp/src/rtable;1;1;1;1;1;1;1;1;1;1
csp_rtable.mut.39.1_1_2.SDL.csp_rtable_parse|./lib/libcsp/src/rtable;1;1;1;1;1;1;1;1;1;1
csp_sfp.mut.187.1_1_3.SDL.csp_sfp_recv_fp|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_service_handler.mut.161.1_1_2.SDL.do_cmp_clock|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_service_handler.mut.218.1_1_2.SDL.csp_service_handler|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_service_handler.mut.162.1_1_2.SDL.do_cmp_clock|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_conn.mut.463.1_1_2.SDL.csp_conn_sport|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_services.mut.58.1_1_2.SDL.csp_ping|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_crc32.mut.96.1_1_2.SDL.csp_crc32_append|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_sha1.mut.79.1_1_2.SDL.csp_sha1_compress|./lib/libcsp/src/crypto;1;1;1;1;1;1;1;1;1;1
csp_xtea.mut.57.1_1_2.SDL.csp_xtea_encrypt_block|./lib/libcsp/src/crypto;1;1;1;1;1;1;1;1;1;1
csp_hmac.mut.137.1_1_2.SDL.csp_hmac_set_key|./lib/libcsp/src/crypto;1;1;1;1;1;1;1;1;1;1
commands.mut.124.1_1_5.SDL.cmd_ps|./src;1;1;1;1;1;1;1;1;1;1
commands.mut.319.1_1_5.SDL.cmd_cmp_ident|./src;1;1;1;1;1;1;1;1;1;1
commands.mut.366.1_1_5.SDL.cmd_cmp_ifc|./src;0;0;0;0;0;0;0;0;0;0
csp.mut.103.1_1_9.SDL.gs_csp_is_address_valid|./src;0;0;0;0;0;0;0;0;0;0
commands.mut.444.1_1_5.SDL.cmd_cmp_poke|./src;0;0;0;0;0;0;0;0;0;0
csp.mut.72.1_1_5.SDL.gs_csp_is_address_valid|./src;1;1;1;1;1;1;1;1;1;1
csp_buffer.mut.86.1_1_2.SDL.csp_buffer_free_resources|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_buffer.mut.193.1_1_2.SDL.csp_buffer_free|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_sfp.mut.218.1_1_4.SDL.csp_sfp_recv_fp|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_sfp.mut.101.1_1_3.SDL.csp_sfp_send_own_memcpy|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_hmac.mut.170.1_1_2.SDL.csp_hmac_verify|./lib/libcsp/src/crypto;0;0;0;0;0;0;0;0;0;0
csp_xtea.mut.60.1_1_2.SDL.csp_xtea_encrypt_block|./lib/libcsp/src/crypto;1;1;1;1;1;1;1;1;1;1
csp_sha1.mut.208.1_1_2.SDL.csp_sha1_memory|./lib/libcsp/src/crypto;1;1;1;1;1;1;1;1;1;1
csp_semaphore.mut.84.1_1_2.SDL.csp_bin_sem_create|./lib/libcsp/src/arch/posix;0;0;0;0;0;0;0;0;0;0
csp_service_handler.mut.299.1_1_3.SDL.csp_service_handler|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_route.mut.261.1_1_3.SDL.csp_route_work|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_io.mut.302.1_1_2.SDL.csp_transaction_persistent|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_conn.mut.110.1_1_2.SDL.csp_conn_init|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_conn.mut.324.1_1_3.SDL.csp_conn_close|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_conn.mut.352.1_1_2.SDL.csp_connect|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_rtable.mut.119.1_1_5.SDL.csp_rtable_save_route|./lib/libcsp/src/rtable;1;1;1;1;1;1;1;1;1;1
csp_buffer.mut.118.1_1_2.SDL.csp_buffer_get|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_rtable.mut.153.1_1_5.SDL.csp_rtable_save|./lib/libcsp/src/rtable;1;1;1;1;1;1;1;1;1;1
csp_sfp.mut.132.1_1_3.SDL.csp_sfp_recv_fp|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_udp.mut.46.1_1_3.SDL.csp_udp_new_packet|./lib/libcsp/src/transport;1;1;1;1;1;1;1;1;1;1
csp_qfifo.mut.136.1_1_2.SDL.csp_qfifo_write|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
pthread_queue.mut.68.1_1_2.SDL.init_cond_clock_monotonic|./lib/libcsp/src/arch/posix;0;0;0;0;0;0;0;0;0;0
pthread_queue.mut.184.1_1_3.SDL.wait_item_available|./lib/libcsp/src/arch/posix;1;1;1;1;1;1;1;1;1;1
csp_endian.mut.125.1_1_2.SDL.csp_letoh32|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_conn.mut.176.1_1_9.SDL.csp_conn_free_resources|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_conn.mut.207.1_1_2.SDL.csp_conn_flush_rx_queue|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_iflist.mut.95.1_1_3.SDL.csp_iflist_print|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_port.mut.69.1_1_2.SDL.csp_port_free_resources|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
commands.mut.93.1_1_9.SDL.cmd_ping|./src;1;1;1;1;1;1;1;1;1;1
csp.mut.73.1_1_5.SDL.gs_csp_is_address_valid|./src;1;1;1;1;1;1;1;1;1;1
csp_port.mut.82.1_1_9.SDL.csp_listen|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_hmac.mut.180.1_1_3.SDL.csp_hmac_verify|./lib/libcsp/src/crypto;1;1;1;1;1;1;1;1;1;1
csp_sha1.mut.137.1_1_4.SDL.csp_sha1_init|./lib/libcsp/src/crypto;1;1;1;1;1;1;1;1;1;1
csp_io.mut.89.1_1_2.SDL.csp_socket|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_io.mut.266.1_1_2.SDL.csp_send|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_time.mut.47.1_1_3.SDL.csp_get_s|./lib/libcsp/src/arch/posix;0;0;0;0;0;0;0;0;0;0
csp_sfp.mut.173.1_1_25.SDL.csp_sfp_recv_fp|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
commands.mut.473.1_1_5.SDL.cmd_cmp_clock|./src;1;1;1;1;1;1;1;1;1;1
commands.mut.219.1_1_5.SDL.cmd_csp_rtable_print_table|./src;1;1;1;1;1;1;1;1;1;1
commands.mut.199.1_1_5.SDL.cmd_uptime|./src;1;1;1;1;1;1;1;1;1;1
csp_services.mut.226.1_1_3.SDL.csp_get_uptime|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_services.mut.44.1_1_2.SDL.csp_ping|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_route.mut.227.1_1_3.SDL.csp_route_work|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_init.mut.62.1_1_2.SDL.csp_init|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_rtable.mut.38.1_1_2.SDL.csp_rtable_parse|./lib/libcsp/src/rtable;1;1;1;1;1;1;1;1;1;1
csp_rtable.mut.86.1_1_2.SDL.csp_rtable_check|./lib/libcsp/src/rtable;1;1;1;1;1;1;1;1;1;1
csp_conn.mut.99.1_1_2.SDL.csp_conn_init|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_conn.mut.181.1_1_9.SDL.csp_conn_free_resources|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_semaphore.mut.93.1_1_2.SDL.csp_bin_sem_remove|./lib/libcsp/src/arch/posix;0;0;0;0;0;0;0;0;0;0
csp_queue.mut.51.1_1_2.SDL.csp_queue_dequeue_isr|./lib/libcsp/src/arch/posix;1;1;1;1;1;1;1;1;1;1
pthread_queue.mut.77.1_1_2.SDL.pthread_queue_create|./lib/libcsp/src/arch/posix;1;1;1;1;1;1;1;1;1;1
csp_sha1.mut.72.1_1_2.SDL.csp_sha1_compress|./lib/libcsp/src/crypto;1;1;1;1;1;1;1;1;1;1
csp_sfp.mut.53.1_1_2.SDL.csp_sfp_header_remove|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_port.mut.109.1_1_2.SDL.csp_bind|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_service_handler.mut.108.1_1_2.SDL.do_cmp_if_stats|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_udp.mut.38.1_1_2.SDL.csp_udp_new_packet|./lib/libcsp/src/transport;1;1;1;1;1;1;1;1;1;1
commands.mut.231.1_1_9.SDL.cmd_csp_iflist_print_interfaces|./src;1;1;1;1;1;1;1;1;1;1
commands.mut.329.1_1_5.SDL.cmd_cmp_route_set|./src;1;1;1;1;1;1;1;1;1;1
commands.mut.146.1_1_5.SDL.cmd_memfree|./src;1;1;1;1;1;1;1;1;1;1
commands.mut.117.1_1_5.SDL.cmd_ping|./src;1;1;1;1;1;1;1;1;1;1
commands.mut.318.1_1_5.SDL.cmd_cmp_ident|./src;1;1;1;1;1;1;1;1;1;1
commands.mut.115.1_1_5.SDL.cmd_ping|./src;1;1;1;1;1;1;1;1;1;1
csp.mut.47.1_1_5.SDL.gs_csp_is_address_valid|./src;0;0;0;0;0;0;0;0;0;0
csp.mut.83.1_1_5.SDL.gs_csp_is_address_valid|./src;0;0;0;0;0;0;0;0;0;0
router.mut.25.1_1_9.SDL.gs_csp_router_task|./src;1;1;1;1;1;1;1;1;1;1
pthread_queue.mut.217.1_1_3.SDL.pthread_queue_dequeue|./lib/libcsp/src/arch/posix;1;1;1;1;1;1;1;1;1;1
pthread_queue.mut.84.1_1_4.SDL.pthread_queue_create|./lib/libcsp/src/arch/posix;1;1;1;1;1;1;1;1;1;1
csp_services.mut.176.1_1_2.SDL.csp_get_memfree|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_iflist.mut.33.1_1_2.SDL.csp_iflist_get_by_name|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_sfp.mut.98.1_1_3.SDL.csp_sfp_send_own_memcpy|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_sfp.mut.57.1_1_2.SDL.csp_sfp_header_remove|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_sha1.mut.95.1_1_2.SDL.csp_sha1_compress|./lib/libcsp/src/crypto;1;1;1;1;1;1;1;1;1;1
csp_sha1.mut.115.1_1_5.SDL.csp_sha1_compress|./lib/libcsp/src/crypto;1;1;1;1;1;1;1;1;1;1
csp_hmac.mut.108.1_1_2.SDL.csp_hmac_done|./lib/libcsp/src/crypto;0;0;0;0;0;0;0;0;0;0
csp_xtea.mut.121.1_1_2.SDL.csp_xtea_encrypt|./lib/libcsp/src/crypto;1;1;1;1;1;1;1;1;1;1
csp_xtea.mut.146.1_1_2.SDL.csp_xtea_encrypt_packet|./lib/libcsp/src/crypto;1;1;1;1;1;1;1;1;1;1
csp_buffer.mut.64.1_1_2.SDL.csp_buffer_init|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_service_handler.mut.90.1_1_2.SDL.do_cmp_route_set|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_sfp.mut.206.1_1_25.SDL.csp_sfp_recv_fp|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_sfp.mut.211.1_1_3.SDL.csp_sfp_recv_fp|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_time.mut.30.1_1_2.SDL.csp_get_ms|./lib/libcsp/src/arch/posix;1;1;1;1;1;1;1;1;1;1
csp_service_handler.mut.272.1_1_4.SDL.csp_service_handler|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_service_handler.mut.314.1_1_3.SDL.csp_service_handler|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_conn.mut.416.1_1_3.SDL.csp_connect|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_conn.mut.274.1_1_3.SDL.csp_conn_new|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_rtable.mut.132.1_1_5.SDL.csp_rtable_save_route|./lib/libcsp/src/rtable;1;1;1;1;1;1;1;1;1;1
csp_crc32.mut.107.1_1_2.SDL.csp_crc32_verify|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_crc32.mut.126.1_1_2.SDL.csp_crc32_verify|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_xtea.mut.108.1_1_3.SDL.csp_xtea_encrypt|./lib/libcsp/src/crypto;0;0;0;0;0;0;0;0;0;0
csp_hmac.mut.79.1_1_2.SDL.csp_hmac_process|./lib/libcsp/src/crypto;0;0;0;0;0;0;0;0;0;0
commands.mut.378.1_1_5.SDL.cmd_cmp_ifc|./src;0;0;0;0;0;0;0;0;0;0
conn.mut.12.1_1_9.SDL.gs_csp_conn_get_open|./src;1;1;1;1;1;1;1;1;1;1
commands.mut.498.1_1_5.SDL.cmd_cmp_clock|./src;1;1;1;1;1;1;1;1;1;1
service_handler.mut.29.1_1_5.SDL.gs_csp_ping_service_handler|./src;1;1;1;1;1;1;1;1;1;1
csp.mut.69.1_1_5.SDL.gs_csp_is_address_valid|./src;1;1;1;1;1;1;1;1;1;1
csp_endian.mut.52.1_1_2.SDL.csp_ntoh32|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_buffer.mut.188.1_1_2.SDL.csp_buffer_free|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_hmac.mut.130.1_1_2.SDL.csp_hmac_memory|./lib/libcsp/src/crypto;0;0;0;0;0;0;0;0;0;0
csp_xtea.mut.111.1_1_3.SDL.csp_xtea_encrypt|./lib/libcsp/src/crypto;0;0;0;0;0;0;0;0;0;0
csp_queue.mut.44.1_1_2.SDL.csp_queue_dequeue|./lib/libcsp/src/arch/posix;1;1;1;1;1;1;1;1;1;1
csp_service_handler.mut.60.1_1_2.SDL.do_cmp_ident|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_service_handler.mut.76.1_1_2.SDL.do_cmp_ident|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_init.mut.33.1_1_2.SDL.csp_get_address|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_qfifo.mut.167.1_1_2.SDL.csp_qfifo_wake_up|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_conn.mut.292.1_1_2.SDL.csp_conn_close|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_conn.mut.355.1_1_2.SDL.csp_connect|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_conn.mut.457.1_1_2.SDL.csp_conn_dport|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_rtable.mut.98.1_1_2.SDL.csp_rtable_set|./lib/libcsp/src/rtable;1;1;1;1;1;1;1;1;1;1
commands.mut.230.1_1_9.SDL.cmd_csp_iflist_print_interfaces|./src;1;1;1;1;1;1;1;1;1;1
router.mut.45.1_1_17.SDL.gs_csp_router_task_stop_with_timeout|./src;1;1;1;1;1;1;1;1;1;1
service_handler.mut.74.1_1_5.SDL.uptime|./src;0;0;0;0;0;0;0;0;0;0
csp_xtea.mut.55.1_1_2.SDL.csp_xtea_encrypt_block|./lib/libcsp/src/crypto;1;1;1;1;1;1;1;1;1;1
csp_sha1.mut.104.1_1_2.SDL.csp_sha1_compress|./lib/libcsp/src/crypto;1;1;1;1;1;1;1;1;1;1
csp_sfp.mut.75.1_1_2.SDL.csp_sfp_send_own_memcpy|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_conn.mut.373.1_1_2.SDL.csp_connect|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_conn.mut.256.1_1_2.SDL.csp_conn_allocate|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_conn.mut.356.1_1_2.SDL.csp_connect|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_route.mut.238.1_1_4.SDL.csp_route_work|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_endian.mut.98.1_1_2.SDL.csp_letoh16|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_init.mut.68.1_1_2.SDL.csp_init|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
pthread_queue.mut.215.1_1_3.SDL.pthread_queue_dequeue|./lib/libcsp/src/arch/posix;1;1;1;1;1;1;1;1;1;1
csp_io.mut.94.1_1_2.SDL.csp_socket|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
